Date,Close
26/10/2018,2658.689941
29/10/2018,2641.25
30/10/2018,2682.629883
31/10/2018,2711.73999
01/11/2018,2740.370117
02/11/2018,2723.060059
05/11/2018,2738.310059
06/11/2018,2755.449951
07/11/2018,2813.889893
08/11/2018,2806.830078
09/11/2018,2781.01001
12/11/2018,2726.219971
13/11/2018,2722.179932
14/11/2018,2701.580078
15/11/2018,2730.199951
16/11/2018,2736.27002
19/11/2018,2690.72998
20/11/2018,2641.889893
21/11/2018,2649.929932
23/11/2018,2632.560059
26/11/2018,2673.449951
27/11/2018,2682.169922
28/11/2018,2743.790039
29/11/2018,2737.800049
30/11/2018,2760.169922
03/12/2018,2790.370117
04/12/2018,2700.060059
06/12/2018,2695.949951
07/12/2018,2633.080078
10/12/2018,2637.719971
11/12/2018,2636.780029
12/12/2018,2651.070068
13/12/2018,2650.540039
14/12/2018,2599.949951
17/12/2018,2545.939941
18/12/2018,2546.159912
19/12/2018,2506.959961
20/12/2018,2467.419922
21/12/2018,2416.620117
24/12/2018,2351.100098
26/12/2018,2467.699951
27/12/2018,2488.830078
28/12/2018,2485.73999
31/12/2018,2506.850098
02/01/2019,2510.030029
03/01/2019,2447.889893
04/01/2019,2531.939941
07/01/2019,2549.689941
08/01/2019,2574.409912
09/01/2019,2584.959961
10/01/2019,2596.639893
11/01/2019,2596.26001
14/01/2019,2582.610107
15/01/2019,2610.300049
16/01/2019,2616.100098
17/01/2019,2635.959961
18/01/2019,2670.709961
22/01/2019,2632.899902
23/01/2019,2638.699951
24/01/2019,2642.330078
25/01/2019,2664.76001
28/01/2019,2643.850098
29/01/2019,2640
30/01/2019,2681.050049
31/01/2019,2704.100098
01/02/2019,2706.530029
04/02/2019,2724.870117
05/02/2019,2737.699951
06/02/2019,2731.610107
07/02/2019,2706.050049
08/02/2019,2707.879883
11/02/2019,2709.800049
12/02/2019,2744.72998
13/02/2019,2753.030029
14/02/2019,2745.72998
15/02/2019,2775.600098
19/02/2019,2779.76001
20/02/2019,2784.699951
21/02/2019,2774.879883
22/02/2019,2792.669922
25/02/2019,2796.110107
26/02/2019,2793.899902
27/02/2019,2792.379883
28/02/2019,2784.48999
01/03/2019,2803.689941
04/03/2019,2792.810059
05/03/2019,2789.649902
06/03/2019,2771.449951
07/03/2019,2748.929932
08/03/2019,2743.070068
11/03/2019,2783.300049
12/03/2019,2791.52002
13/03/2019,2810.919922
14/03/2019,2808.47998
15/03/2019,2822.47998
18/03/2019,2832.939941
19/03/2019,2832.570068
20/03/2019,2824.22998
21/03/2019,2854.879883
22/03/2019,2800.709961
25/03/2019,2798.360107
26/03/2019,2818.459961
27/03/2019,2805.370117
28/03/2019,2815.439941
29/03/2019,2834.399902
01/04/2019,2867.189941
02/04/2019,2867.23999
03/04/2019,2873.399902
04/04/2019,2879.389893
05/04/2019,2892.73999
08/04/2019,2895.77002
09/04/2019,2878.199951
10/04/2019,2888.209961
11/04/2019,2888.320068
12/04/2019,2907.409912
15/04/2019,2905.580078
16/04/2019,2907.060059
17/04/2019,2900.449951
18/04/2019,2905.030029
22/04/2019,2907.969971
23/04/2019,2933.679932
24/04/2019,2927.25
25/04/2019,2926.169922
26/04/2019,2939.879883
29/04/2019,2943.030029
30/04/2019,2945.830078
01/05/2019,2923.72998
02/05/2019,2917.52002
03/05/2019,2945.639893
06/05/2019,2932.469971
07/05/2019,2884.050049
08/05/2019,2879.419922
09/05/2019,2870.719971
10/05/2019,2881.399902
13/05/2019,2811.870117
14/05/2019,2834.409912
15/05/2019,2850.959961
16/05/2019,2876.320068
17/05/2019,2859.530029
20/05/2019,2840.22998
21/05/2019,2864.360107
22/05/2019,2856.27002
23/05/2019,2822.23999
24/05/2019,2826.060059
28/05/2019,2802.389893
29/05/2019,2783.02002
30/05/2019,2788.860107
31/05/2019,2752.060059
03/06/2019,2744.449951
04/06/2019,2803.27002
05/06/2019,2826.149902
06/06/2019,2843.48999
07/06/2019,2873.340088
10/06/2019,2886.72998
11/06/2019,2885.719971
12/06/2019,2879.840088
13/06/2019,2891.639893
14/06/2019,2886.97998
17/06/2019,2889.669922
18/06/2019,2917.75
19/06/2019,2926.459961
20/06/2019,2954.179932
21/06/2019,2950.459961
24/06/2019,2945.350098
25/06/2019,2917.379883
26/06/2019,2913.780029
27/06/2019,2924.919922
28/06/2019,2941.76001
01/07/2019,2964.330078
02/07/2019,2973.01001
03/07/2019,2995.820068
05/07/2019,2990.409912
08/07/2019,2975.949951
09/07/2019,2979.629883
10/07/2019,2993.070068
11/07/2019,2999.909912
12/07/2019,3013.77002
15/07/2019,3014.300049
16/07/2019,3004.040039
17/07/2019,2984.419922
18/07/2019,2995.110107
19/07/2019,2976.610107
22/07/2019,2985.030029
23/07/2019,3005.469971
24/07/2019,3019.560059
25/07/2019,3003.669922
26/07/2019,3025.860107
29/07/2019,3020.969971
30/07/2019,3013.179932
31/07/2019,2980.379883
01/08/2019,2953.560059
02/08/2019,2932.050049
05/08/2019,2844.73999
06/08/2019,2881.77002
07/08/2019,2883.97998
08/08/2019,2938.090088
09/08/2019,2918.649902
12/08/2019,2882.699951
13/08/2019,2926.320068
14/08/2019,2840.600098
15/08/2019,2847.600098
16/08/2019,2888.679932
19/08/2019,2923.649902
20/08/2019,2900.51001
21/08/2019,2924.429932
22/08/2019,2922.949951
23/08/2019,2847.110107
26/08/2019,2878.379883
27/08/2019,2869.159912
28/08/2019,2887.939941
29/08/2019,2924.580078
30/08/2019,2926.459961
03/09/2019,2906.27002
04/09/2019,2937.780029
05/09/2019,2976
06/09/2019,2978.709961
09/09/2019,2978.429932
10/09/2019,2979.389893
11/09/2019,3000.929932
12/09/2019,3009.570068
13/09/2019,3007.389893
16/09/2019,2997.959961
17/09/2019,3005.699951
18/09/2019,3006.72998
19/09/2019,3006.790039
20/09/2019,2992.070068
23/09/2019,2991.780029
24/09/2019,2966.600098
25/09/2019,2984.870117
26/09/2019,2977.620117
27/09/2019,2961.790039
30/09/2019,2976.73999
01/10/2019,2940.25
02/10/2019,2887.610107
03/10/2019,2910.629883
04/10/2019,2952.01001
07/10/2019,2938.790039
08/10/2019,2893.060059
09/10/2019,2919.399902
10/10/2019,2938.129883
11/10/2019,2970.27002
14/10/2019,2966.149902
15/10/2019,2995.679932
16/10/2019,2989.689941
17/10/2019,2997.949951
18/10/2019,2986.199951
21/10/2019,3006.719971
22/10/2019,2995.98999
23/10/2019,3004.52002
24/10/2019,3010.290039
25/10/2019,3022.550049
28/10/2019,3039.419922
29/10/2019,3036.889893
30/10/2019,3046.77002
31/10/2019,3037.560059
01/11/2019,3066.909912
04/11/2019,3078.27002
05/11/2019,3074.620117
06/11/2019,3076.780029
07/11/2019,3085.179932
08/11/2019,3093.080078
11/11/2019,3087.01001
12/11/2019,3091.840088
13/11/2019,3094.040039
14/11/2019,3096.629883
15/11/2019,3120.459961
18/11/2019,3122.030029
19/11/2019,3120.179932
20/11/2019,3108.459961
21/11/2019,3103.540039
22/11/2019,3110.290039
25/11/2019,3133.639893
26/11/2019,3140.52002
27/11/2019,3153.629883
29/11/2019,3140.97998
02/12/2019,3113.870117
03/12/2019,3093.199951
04/12/2019,3112.76001
05/12/2019,3117.429932
06/12/2019,3145.909912
09/12/2019,3135.959961
10/12/2019,3132.52002
11/12/2019,3141.629883
12/12/2019,3168.570068
13/12/2019,3168.800049
16/12/2019,3191.449951
17/12/2019,3192.52002
18/12/2019,3191.139893
19/12/2019,3205.370117
20/12/2019,3221.219971
23/12/2019,3224.01001
24/12/2019,3223.379883
26/12/2019,3239.909912
27/12/2019,3240.02002
30/12/2019,3221.290039
31/12/2019,3230.780029
02/01/2020,3257.850098
03/01/2020,3234.850098
06/01/2020,3246.280029
07/01/2020,3237.179932
08/01/2020,3253.050049
09/01/2020,3274.699951
10/01/2020,3265.350098
13/01/2020,3288.129883
14/01/2020,3283.149902
15/01/2020,3289.290039
16/01/2020,3316.810059
17/01/2020,3329.620117
21/01/2020,3320.790039
22/01/2020,3321.75
23/01/2020,3325.540039
24/01/2020,3295.469971
27/01/2020,3243.629883
28/01/2020,3276.23999
29/01/2020,3273.399902
30/01/2020,3283.659912
31/01/2020,3225.52002
03/02/2020,3248.919922
04/02/2020,3297.590088
05/02/2020,3334.689941
06/02/2020,3345.780029
07/02/2020,3327.709961
10/02/2020,3352.090088
11/02/2020,3357.75
12/02/2020,3379.449951
13/02/2020,3373.939941
14/02/2020,3380.159912
18/02/2020,3370.290039
19/02/2020,3386.149902
20/02/2020,3373.22998
21/02/2020,3337.75
24/02/2020,3225.889893
25/02/2020,3128.209961
26/02/2020,3116.389893
27/02/2020,2978.76001
28/02/2020,2954.219971
02/03/2020,3090.22998
03/03/2020,3003.370117
04/03/2020,3130.120117
05/03/2020,3023.939941
06/03/2020,2972.370117
09/03/2020,2746.560059
10/03/2020,2882.22998
11/03/2020,2741.379883
12/03/2020,2480.639893
13/03/2020,2711.02002
16/03/2020,2386.129883
17/03/2020,2529.189941
18/03/2020,2398.100098
19/03/2020,2409.389893
20/03/2020,2304.919922
23/03/2020,2237.399902
24/03/2020,2447.330078
25/03/2020,2475.560059
26/03/2020,2630.070068
27/03/2020,2541.469971
30/03/2020,2626.649902
31/03/2020,2584.590088
01/04/2020,2470.5
02/04/2020,2526.899902
03/04/2020,2488.649902
06/04/2020,2663.679932
07/04/2020,2659.409912
08/04/2020,2749.97998
09/04/2020,2789.820068
13/04/2020,2761.629883
14/04/2020,2846.060059
15/04/2020,2783.360107
16/04/2020,2799.550049
17/04/2020,2874.560059
20/04/2020,2823.159912
21/04/2020,2736.560059
22/04/2020,2799.310059
23/04/2020,2797.800049
24/04/2020,2836.73999
27/04/2020,2878.47998
28/04/2020,2863.389893
29/04/2020,2939.51001
30/04/2020,2912.429932
01/05/2020,2830.709961
04/05/2020,2842.73999
05/05/2020,2868.439941
06/05/2020,2848.419922
07/05/2020,2881.189941
08/05/2020,2929.800049
11/05/2020,2930.189941
12/05/2020,2870.120117
13/05/2020,2820
14/05/2020,2852.5
15/05/2020,2863.699951
18/05/2020,2953.909912
19/05/2020,2922.939941
20/05/2020,2971.610107
21/05/2020,2948.51001
22/05/2020,2955.449951
26/05/2020,2991.77002
27/05/2020,3036.129883
28/05/2020,3029.72998
29/05/2020,3044.310059
01/06/2020,3055.72998
02/06/2020,3080.820068
03/06/2020,3122.870117
04/06/2020,3112.350098
05/06/2020,3193.929932
08/06/2020,3232.389893
09/06/2020,3207.179932
10/06/2020,3190.139893
11/06/2020,3002.100098
12/06/2020,3041.310059
15/06/2020,3066.590088
16/06/2020,3124.73999
17/06/2020,3113.48999
18/06/2020,3115.340088
19/06/2020,3097.73999
22/06/2020,3117.860107
23/06/2020,3131.290039
24/06/2020,3050.330078
25/06/2020,3083.76001
26/06/2020,3009.050049
29/06/2020,3053.23999
30/06/2020,3100.290039
01/07/2020,3115.860107
02/07/2020,3130.01001
06/07/2020,3179.719971
07/07/2020,3145.320068
08/07/2020,3169.939941
09/07/2020,3152.050049
10/07/2020,3185.040039
13/07/2020,3155.219971
14/07/2020,3197.52002
15/07/2020,3226.560059
16/07/2020,3215.570068
17/07/2020,3224.72998
20/07/2020,3251.840088
21/07/2020,3257.300049
22/07/2020,3276.02002
23/07/2020,3235.659912
24/07/2020,3215.629883
27/07/2020,3239.409912
28/07/2020,3218.439941
29/07/2020,3258.439941
30/07/2020,3246.219971
31/07/2020,3271.120117
03/08/2020,3294.610107
04/08/2020,3306.51001
05/08/2020,3327.77002
06/08/2020,3349.159912
07/08/2020,3351.280029
10/08/2020,3360.469971
11/08/2020,3333.689941
12/08/2020,3380.350098
13/08/2020,3373.429932
14/08/2020,3372.850098
17/08/2020,3381.98999
18/08/2020,3389.780029
19/08/2020,3374.850098
20/08/2020,3385.51001
21/08/2020,3397.159912
24/08/2020,3431.280029
25/08/2020,3443.620117
26/08/2020,3478.72998
27/08/2020,3484.550049
28/08/2020,3508.01001
31/08/2020,3500.310059
01/09/2020,3526.649902
02/09/2020,3580.840088
03/09/2020,3455.060059
04/09/2020,3426.959961
08/09/2020,3331.840088
09/09/2020,3398.959961
10/09/2020,3339.189941
11/09/2020,3340.969971
14/09/2020,3383.540039
15/09/2020,3401.199951
16/09/2020,3385.48999
17/09/2020,3357.01001
18/09/2020,3319.469971
21/09/2020,3281.060059
22/09/2020,3315.570068
23/09/2020,3236.919922
24/09/2020,3246.590088
25/09/2020,3298.459961
28/09/2020,3351.600098
29/09/2020,3335.469971
30/09/2020,3363
01/10/2020,3380.800049
02/10/2020,3348.419922
05/10/2020,3408.600098
06/10/2020,3360.969971
07/10/2020,3419.439941
08/10/2020,3446.830078
09/10/2020,3477.139893
12/10/2020,3534.219971
13/10/2020,3511.929932
14/10/2020,3488.669922
15/10/2020,3483.340088
16/10/2020,3483.810059
19/10/2020,3426.919922
20/10/2020,3443.120117
21/10/2020,3435.560059
22/10/2020,3453.48999
23/10/2020,3465.389893
26/10/2020,3400.969971
27/10/2020,3390.679932
28/10/2020,3271.030029
29/10/2020,3310.110107
30/10/2020,3269.959961
02/11/2020,3310.23999
03/11/2020,3369.159912
04/11/2020,3443.439941
05/11/2020,3510.449951
06/11/2020,3509.439941
09/11/2020,3550.5
10/11/2020,3545.530029
11/11/2020,3572.659912
12/11/2020,3537.01001
13/11/2020,3585.149902
16/11/2020,3626.909912
17/11/2020,3609.530029
18/11/2020,3567.790039
19/11/2020,3581.870117
20/11/2020,3557.540039
23/11/2020,3577.590088
24/11/2020,3635.409912
25/11/2020,3629.649902
27/11/2020,3638.350098
30/11/2020,3621.629883
01/12/2020,3662.449951
02/12/2020,3669.01001
03/12/2020,3666.719971
04/12/2020,3699.120117
07/12/2020,3691.959961
08/12/2020,3702.25
09/12/2020,3672.820068
10/12/2020,3668.100098
11/12/2020,3663.459961
14/12/2020,3647.48999
15/12/2020,3694.620117
16/12/2020,3701.169922
17/12/2020,3722.47998
18/12/2020,3709.409912
21/12/2020,3694.919922
22/12/2020,3687.26001
23/12/2020,3690.01001
24/12/2020,3703.060059
28/12/2020,3735.360107
29/12/2020,3727.040039
30/12/2020,3732.040039
31/12/2020,3756.070068
04/01/2021,3700.649902
05/01/2021,3726.860107
06/01/2021,3748.139893
07/01/2021,3803.790039
08/01/2021,3824.679932
11/01/2021,3799.610107
12/01/2021,3801.189941
13/01/2021,3809.840088
14/01/2021,3795.540039
15/01/2021,3768.25
19/01/2021,3798.909912
20/01/2021,3851.850098
21/01/2021,3853.070068
22/01/2021,3841.469971
25/01/2021,3855.360107
26/01/2021,3849.620117
27/01/2021,3750.77002
28/01/2021,3787.379883
29/01/2021,3714.23999
01/02/2021,3773.860107
02/02/2021,3826.310059
03/02/2021,3830.169922
04/02/2021,3871.73999
05/02/2021,3886.830078
08/02/2021,3915.590088
09/02/2021,3911.22998
10/02/2021,3909.879883
11/02/2021,3916.379883
12/02/2021,3934.830078
16/02/2021,3932.590088
17/02/2021,3931.330078
18/02/2021,3913.969971
19/02/2021,3906.709961
22/02/2021,3876.5
23/02/2021,3881.370117
24/02/2021,3925.429932
25/02/2021,3829.340088
26/02/2021,3811.149902
01/03/2021,3901.820068
02/03/2021,3870.290039
03/03/2021,3819.719971
04/03/2021,3768.469971
05/03/2021,3841.939941
08/03/2021,3821.350098
09/03/2021,3875.439941
10/03/2021,3898.810059
11/03/2021,3939.340088
12/03/2021,3943.340088
15/03/2021,3968.939941
16/03/2021,3962.709961
17/03/2021,3974.120117
18/03/2021,3915.459961
19/03/2021,3913.100098
22/03/2021,3940.590088
23/03/2021,3910.52002
24/03/2021,3889.139893
25/03/2021,3909.52002
26/03/2021,3974.540039
29/03/2021,3971.090088
30/03/2021,3958.550049
31/03/2021,3972.889893
01/04/2021,4019.870117
05/04/2021,4077.909912
06/04/2021,4073.939941
07/04/2021,4079.949951
08/04/2021,4097.169922
09/04/2021,4128.799805
12/04/2021,4127.990234
13/04/2021,4141.589844
14/04/2021,4124.660156
15/04/2021,4170.419922
16/04/2021,4185.470215
19/04/2021,4163.259766
